"transactionid","timestampsec","customerid","item","description","retail_price"
"110280","2016-12-11 04:01:15","200000535","1160651321","Coat","93.9"
"110279","2016-12-11 04:00:50","100000276","6962492078","Bath Mat","37.31"
"110278","2016-12-11 03:55:57","100000231","8438262686","Robe","29.88"
"110277","2016-12-11 03:55:18","300000073","6548962456","Dust Ruffle","65.79"
"110276","2016-12-11 03:54:37","200000024","5608950888","Suit & 2 pc Dress","112.35"
"110275","2016-12-11 03:54:04","200000426","6660530324","Washcloth","35.14"
"110274","2016-12-11 03:52:26","100000923","1489444777","Short Gown","131.12"
"110273","2016-12-11 03:51:48","200000024","3382973348","Top","81.76"
"110272","2016-12-11 03:50:18","100000846","6265788387","Commode Cover","58.1"
"110271","2016-12-11 03:50:03","100000098","8948840620","Gloves","19.8"
"110270","2016-12-11 03:49:14","100000859","1284609276","Sweater","95.76"
"110269","2016-12-11 03:46:25","100000281","3123824581","Sweatpants","43.89"
"110268","2016-12-11 03:42:26","100000677","5153370805","Shorts","43.96"
"110267","2016-12-11 03:39:12","100000867","5127562193","Robe","95.76"
"110266","2016-12-11 03:34:04","100000207","7425260271","Mattress Cover","35.44"
"110265","2016-12-11 03:33:12","100000172","9916068026","Gowns/Pajamas","118.14"
"110264","2016-12-11 03:31:45","200000460","2430071492","Dust Ruffle","41.86"
"110263","2016-12-11 03:31:19","100000742","2363094138","Short Overalls","71.82"
"110262","2016-12-11 03:27:27","200000697","6648383061","Long Slip","27.86"
"110261","2016-12-11 03:27:19","100000130","2695940506","Sweater","59.4"
"110260","2016-12-11 03:25:49","400000653","7425260271","Mattress Cover","35.44"
"110259","2016-12-11 03:25:29","300000112","2524845521","Gown & Robe Set","105.6"
"110258","2016-12-11 03:24:42","200000261","2876522496","Jacket","99.8"
"110257","2016-12-11 03:23:32","200000834","8058527540","Jeans","35.91"
"110256","2016-12-11 03:22:43","100000790","2113413915","Shorts","59.33"
"110255","2016-12-11 03:21:30","100000317","2248992375","Sweater","61.38"
"110254","2016-12-11 03:20:19","100000276","3390230025","Top","33.48"
"110253","2016-12-11 03:20:17","300000487","2248992375","Sweater","61.38"
"110252","2016-12-11 03:18:27","200000490","2113413915","Shorts","59.33"
"110251","2016-12-11 03:16:51","200000645","4681342313","Sheets","29.9"
"110250","2016-12-11 03:16:26","100000435","7010679527","Blanket","63.84"
"110249","2016-12-11 03:16:06","100000322","7645689457","Apron","9.48"
"110248","2016-12-11 03:14:08","100000135","9280265561","Coat/Jacket","59.85"
"110247","2016-12-11 03:13:43","200000109","7425260271","Mattress Cover","35.44"
"110246","2016-12-11 03:10:16","300000367","4538875409","Couch Cover","79.8"
"110245","2016-12-11 03:09:34","300000689","5153370805","Shorts","43.96"
"110244","2016-12-11 03:09:01","100000129","3123824581","Sweatpants","43.89"
"110243","2016-12-11 03:09:00","400000432","6388591017","Baby Quilt","100.68"
"110242","2016-12-11 03:06:10","200000855","2588421965","Commode Cover","15.84"
"110241","2016-12-11 03:05:34","100000477","2355020550","Sweater","67.92"
"110240","2016-12-11 03:05:33","100000520","2782517448","Belt","45.77"
"110239","2016-12-11 03:04:46","100000063","9873264896","Hat","10.89"
"110238","2016-12-11 03:03:57","200000026","9538578209","Dress","87.36"
"110237","2016-12-11 03:03:24","100000890","9195451761","Hand Towel","51.66"
"110236","2016-12-11 03:03:20","400000554","7463357829","Infant 2 Piece Set","49.8"
"110235","2016-12-11 03:02:43","100000305","2355020550","Sweater","67.92"
"110234","2016-12-11 03:02:30","200000046","2963300774","Sweatshirt","75.81"
"110233","2016-12-11 03:02:13","100000152","4574639519","Jeans","14.5"
"110232","2016-12-11 03:01:44","100000299","8713824671","Infant 2 Piece Set","48.6"
"110231","2016-12-11 03:01:39","100000182","8948840620","Gloves","19.8"
"110230","2016-12-11 03:00:55","100000088","5997626126","Coat/Jacket","39.55"
"110229","2016-12-11 03:00:44","100000330","9730446421","Blazer","103.3"
"110228","2016-12-11 02:59:54","300000634","2248992375","Sweater","61.38"
"110227","2016-12-11 02:59:36","100000325","2430071492","Dust Ruffle","41.86"
"110226","2016-12-11 02:57:48","100000283","5608950888","Suit & 2 pc Dress","112.35"
"110225","2016-12-11 02:56:46","100000290","3405268556","Handbag","114.77"
"110224","2016-12-11 02:55:42","200000904","5310615417","Tie","41.79"
"110223","2016-12-11 02:52:56","100000899","6511971572","Sleeping Bag","47.88"
"110222","2016-12-11 02:52:45","300000732","9313710898","Dish Towel","32.23"
"110221","2016-12-11 02:52:20","400000044","6917448328","Socks","8.82"
"110220","2016-12-11 02:51:26","100000303","6991736764","Pillow Sham","19.8"
"110219","2016-12-11 02:51:11","200000534","9313710898","Dish Towel","32.23"
"110218","2016-12-11 02:48:39","300000598","8624682735","Coat","77.77"
"110217","2016-12-11 02:47:21","100000178","5153370805","Shorts","43.96"
"110216","2016-12-11 02:46:02","100000572","8713824671","Infant 2 Piece Set","48.6"
"110215","2016-12-11 02:45:12","100000542","9916068026","Gowns/Pajamas","118.14"
"110214","2016-12-11 02:43:54","100000871","1082405301","Blazer","119.76"
"110213","2016-12-11 02:43:24","100000798","4538875409","Couch Cover","79.8"
"110212","2016-12-11 02:38:35","300000753","3123824581","Sweatpants","43.89"
"110211","2016-12-11 02:35:26","200000713","3135576553","Underwear","5.88"
"110210","2016-12-11 02:35:20","100000383","5127562193","Robe","95.76"
"110209","2016-12-11 02:32:23","100000561","8624682735","Coat","77.77"
"110208","2016-12-11 02:32:20","200000069","8213207925","Underwear & Boxers","23.76"
"110207","2016-12-11 02:31:11","100000293","8694351166","Chair Cover","38.87"
"110206","2016-12-11 02:28:33","100000679","1489444777","Short Gown","131.12"
"110205","2016-12-11 02:28:14","100000206","1284609276","Sweater","95.76"
"110204","2016-12-11 02:27:17","100000298","5050067655","Bottoms","66.96"
"110203","2016-12-11 02:26:56","100000159","6697166886","Coat","159.8"
"110202","2016-12-11 02:26:47","100000274","7010679527","Blanket","63.84"
"110201","2016-12-11 02:26:39","100000892","6962492078","Bath Mat","37.31"
"110200","2016-12-11 02:26:35","100000217","2153011099","Gown & Robe Set","99.8"
"110199","2016-12-11 02:26:30","100000194","5127562193","Robe","95.76"
"110198","2016-12-11 02:25:36","200000355","4391642886","Men's Pajama Set","83.79"
"110197","2016-12-11 02:23:53","100000561","5187373849","Short Slip","12.87"
"110196","2016-12-11 02:22:46","100000628","7690258628","Baby Blanket","21.93"
"110195","2016-12-11 02:22:20","100000279","5997626126","Coat/Jacket","39.55"
"110194","2016-12-11 02:22:01","200000619","7645888340","Bath Mat","5.6"
"110193","2016-12-11 02:21:33","100000078","2248992375","Sweater","61.38"
"110192","2016-12-11 02:18:06","100000570","4584868492","T-shirt","61.38"
"110191","2016-12-11 02:12:21","100000892","3452086694","Bra","38.87"
"110190","2016-12-11 02:10:00","200000911","4619440506","Shorts","69.75"
"110189","2016-12-11 02:09:57","200000508","1625450539","Dress","54.89"
"110188","2016-12-11 02:07:28","200000480","9538578209","Dress","87.36"
"110187","2016-12-11 02:06:22","300000511","1284609276","Sweater","95.76"
"110186","2016-12-11 02:04:56","100000642","6697166886","Coat","159.8"
"110185","2016-12-11 02:03:34","100000827","2876522496","Jacket","99.8"
"110184","2016-12-11 02:03:01","100000932","6548962456","Dust Ruffle","65.79"
"110183","2016-12-11 02:02:12","300000624","5050067655","Bottoms","66.96"
"110182","2016-12-11 02:02:07","300000392","9730446421","Blazer","103.3"
"110181","2016-12-11 01:58:53","100000824","6962492078","Bath Mat","37.31"
"110180","2016-12-11 01:57:37","100000781","5857761910","Gowns/Pajamas","28.14"
"110179","2016-12-11 01:48:18","100000642","6697166886","Coat","159.8"
"110178","2016-12-11 01:45:26","100000299","3126356136","Formal Dress","99.9"
"110177","2016-12-11 01:42:53","300000526","5997626126","Coat/Jacket","39.55"
"110176","2016-12-11 01:41:47","100000413","6917448328","Socks","8.82"
"110175","2016-12-11 01:38:38","400000434","5480721202","Shirt","67.83"
"110174","2016-12-11 01:37:34","400000837","8694351166","Chair Cover","38.87"
"110173","2016-12-11 01:35:18","300000357","8262662751","Suit","109.89"
"110172","2016-12-11 01:35:16","200000669","8713824671","Infant 2 Piece Set","48.6"
"110171","2016-12-11 01:34:37","400000113","1336619171","Slacks","63.84"
"110170","2016-12-11 01:33:54","200000407","7425260271","Mattress Cover","35.44"
"110169","2016-12-11 01:33:37","100000616","3819369487","Dish Towel","7.84"
"110168","2016-12-11 01:33:19","200000069","8619953091","Pillowcase","18.96"
"110167","2016-12-11 01:32:32","100000788","8948840620","Gloves","19.8"
"110166","2016-12-11 01:32:13","200000629","2430071492","Dust Ruffle","41.86"
"110165","2016-12-11 01:28:51","100000280","9870137717","Crib Sheet","53.9"
"110164","2016-12-11 01:26:57","100000869","6988128169","Handbag","25.44"
"110163","2016-12-11 01:21:02","400000399","1988250904","Coat","74.16"
"110162","2016-12-11 01:20:37","400000472","5310615417","Tie","41.79"
"110161","2016-12-11 01:20:15","400000691","8438262686","Robe","29.88"
"110160","2016-12-11 01:19:14","200000262","4619440506","Shorts","69.75"
"110159","2016-12-11 01:17:51","200000483","3795753080","Jeans","38.1"
"110158","2016-12-11 01:16:42","200000750","3123824581","Sweatpants","43.89"
"110157","2016-12-11 01:16:08","100000723","9195451761","Hand Towel","51.66"
"110156","2016-12-11 01:15:25","100000125","7425260271","Mattress Cover","35.44"
"110155","2016-12-11 01:15:23","100000016","1303837083","Suit","19.4"
"110154","2016-12-11 01:15:03","300000439","6991736764","Pillow Sham","19.8"
"110153","2016-12-11 01:14:32","400000180","5145202479","Crib Sheet","9.9"
"110152","2016-12-11 01:14:32","100000566","2248992375","Sweater","61.38"
"110151","2016-12-11 01:12:56","100000335","4584868492","T-shirt","61.38"
"110150","2016-12-11 01:10:23","100000518","6228611532","Valance","47.76"
"110149","2016-12-11 01:09:53","200000766","1303837083","Suit","19.4"
"110148","2016-12-11 01:09:51","100000326","2210750188","Blazer","119.76"
"110147","2016-12-11 01:09:05","400000915","9538578209","Dress","87.36"
"110146","2016-12-11 01:07:52","100000382","2153011099","Gown & Robe Set","99.8"
"110145","2016-12-11 01:03:44","200000537","2240469836","Slippers","35.82"
"110144","2016-12-11 01:01:22","200000803","2782517448","Belt","45.77"
"110143","2016-12-11 00:59:29","400000516","7270957383","Scarf","29.85"
"110142","2016-12-11 00:58:42","100000243","1160651321","Coat","93.9"
"110141","2016-12-11 00:58:40","100000184","5127562193","Robe","95.76"
"110140","2016-12-11 00:58:37","100000545","3495221948","Suit & 2 pc Dress","38.12"
"110139","2016-12-11 00:58:14","100000891","4681342313","Sheets","29.9"
"110138","2016-12-11 00:57:37","300000074","1160651321","Coat","93.9"
"110136","2016-12-11 00:54:45","100000098","5997626126","Coat/Jacket","39.55"
"110135","2016-12-11 00:53:04","300000364","2363094138","Short Overalls","71.82"
"110134","2016-12-11 00:50:49","100000679","2963300774","Sweatshirt","75.81"
"110133","2016-12-11 00:50:43","100000570","5608950888","Suit & 2 pc Dress","112.35"
"110132","2016-12-11 00:49:50","100000453","4934584980","Nylon Pants","55.86"
"110131","2016-12-11 00:49:29","300000526","8619953091","Pillowcase","18.96"
"110130","2016-12-11 00:48:28","300000596","2248992375","Sweater","61.38"
"110129","2016-12-11 00:47:14","200000354","6182400847","Blazer","26.88"
"110128","2016-12-11 00:45:48","100000421","2491559336","Jeans","104.79"
"110127","2016-12-11 00:45:14","100000223","6265788387","Commode Cover","58.1"
"110126","2016-12-11 00:43:37","100000578","2430071492","Dust Ruffle","41.86"
"110125","2016-12-11 00:41:38","100000568","6228611532","Valance","47.76"
"110124","2016-12-11 00:40:25","100000918","8068199275","Slacks","87.78"
"110123","2016-12-11 00:39:00","300000732","3135576553","Underwear","5.88"
"110122","2016-12-11 00:38:29","100000885","7270957383","Scarf","29.85"
"110121","2016-12-11 00:35:58","100000320","8624682735","Coat","77.77"
"110120","2016-12-11 00:35:55","300000634","9916068026","Gowns/Pajamas","118.14"
"110119","2016-12-11 00:31:52","300000392","3890778939","Suit & 2 pc Dress","125.16"
"110118","2016-12-11 00:29:46","100000175","7502168586","Baby Quilt","38.06"
"110117","2016-12-11 00:29:41","100000190","8694351166","Chair Cover","38.87"
"110116","2016-12-11 00:28:06","200000583","7645888340","Bath Mat","5.6"
"110115","2016-12-11 00:26:08","100000546","3890778939","Suit & 2 pc Dress","125.16"
"110114","2016-12-11 00:25:31","100000476","3123824581","Sweatpants","43.89"
"110113","2016-12-11 00:24:10","200000008","7502168586","Baby Quilt","38.06"
"110112","2016-12-11 00:22:15","100000077","5153370805","Shorts","43.96"
"110111","2016-12-11 00:20:39","100000456","5145202479","Crib Sheet","9.9"
"110110","2016-12-11 00:19:13","200000887","2210750188","Blazer","119.76"
"110109","2016-12-11 00:17:37","200000022","5997626126","Coat/Jacket","39.55"
"110108","2016-12-11 00:16:40","200000619","5509524170","Couch Cover","86.68"
"110107","2016-12-11 00:14:15","200000067","2430071492","Dust Ruffle","41.86"
"110106","2016-12-11 00:12:58","400000497","3890778939","Suit & 2 pc Dress","125.16"
"110105","2016-12-11 00:11:11","200000582","7270957383","Scarf","29.85"
"110104","2016-12-11 00:09:38","100000128","7833392032","Skirt","55.86"
"110103","2016-12-11 00:09:21","100000178","1039854547","Coat","135.83"
"110102","2016-12-11 00:08:47","300000428","8675740287","Baby Quilt","47.76"
"110101","2016-12-11 00:08:28","200000728","1284609276","Sweater","95.76"
"110100","2016-12-11 00:08:24","300000440","8675740287","Baby Quilt","47.76"
"110099","2016-12-11 00:08:14","300000596","1082405301","Blazer","119.76"
"110098","2016-12-11 00:07:49","200000649","7270957383","Scarf","29.85"
"110097","2016-12-11 00:07:18","100000797","5736433915","Mattress Cover","65.78"
"110096","2016-12-11 00:06:40","100000123","8058527540","Jeans","35.91"
"110095","2016-12-11 00:05:18","200000939","3405268556","Handbag","114.77"
"110094","2016-12-11 00:04:13","200000480","4398051135","Bra","6"
"110093","2016-12-11 00:03:58","100000868","1893735141","Socks","115.5"
"110092","2016-12-11 00:03:13","100000275","3962085980","Sleeper","61.38"
"110091","2016-12-11 00:03:10","200000775","2363094138","Short Overalls","71.82"
"110090","2016-12-11 00:03:07","100000319","2020397001","Men's Pajama Set","23.1"
"110089","2016-12-11 00:02:11","100000052","1940915493","Long Gown","68.77"
"110088","2016-12-10 23:59:39","100000050","7270957383","Scarf","29.85"
"110087","2016-12-10 23:56:05","200000426","5736433915","Mattress Cover","65.78"
"110086","2016-12-10 23:55:38","100000239","1625450539","Dress","54.89"
"110085","2016-12-10 23:55:31","200000353","5127562193","Robe","95.76"
"110084","2016-12-10 23:54:26","100000563","9223468295","Bath Mat","23.88"
"110083","2016-12-10 23:50:19","200000590","2782517448","Belt","45.77"
"110082","2016-12-10 23:49:34","100000578","9873264896","Hat","10.89"
"110081","2016-12-10 23:49:17","100000831","3452086694","Bra","38.87"
"110080","2016-12-10 23:48:58","300000686","8068199275","Slacks","87.78"
"110079","2016-12-10 23:48:28","100000693","1303837083","Suit","19.4"
"110078","2016-12-10 23:48:05","200000301","2355020550","Sweater","67.92"
"110077","2016-12-10 23:47:48","100000708","6548962456","Dust Ruffle","65.79"
"110076","2016-12-10 23:47:46","100000303","8068199275","Slacks","87.78"
"110075","2016-12-10 23:47:31","200000266","9862518267","Socks","10.84"
"110074","2016-12-10 23:46:54","200000609","7645888340","Bath Mat","5.6"
"110073","2016-12-10 23:42:13","100000060","9538578209","Dress","87.36"
"110072","2016-12-10 23:41:48","100000742","6917448328","Socks","8.82"
"110071","2016-12-10 23:41:37","400000600","2963300774","Sweatshirt","75.81"
"110070","2016-12-10 23:41:16","100000128","5145202479","Crib Sheet","9.9"
"110069","2016-12-10 23:40:19","100000117","3305177499","Coveralls (long sleeve)","95.88"
"110068","2016-12-10 23:38:16","200000750","8586814459","Gown & Robe Set","65.64"
"110067","2016-12-10 23:36:58","100000243","9870137717","Crib Sheet","53.9"
"110066","2016-12-10 23:35:38","400000758","2524845521","Gown & Robe Set","105.6"
"110065","2016-12-10 23:34:12","100000170","8143229140","Shower Shoes","27.86"
"110064","2016-12-10 23:33:31","100000211","1319286996","Gowns/Pajamas","47.43"
